"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",0.911494522703313,0.926483077621873,0.951340759782792,0.987803715241999,0.980234193822094,1.02207047445107,1.03153751791509,1.0557009414912,1.09016169186735,1.09916165701492,1.1215634009599,1.14315851468776,1.1721733827305,1.18790943306456,1.21244974971199
"2",0.93782071356873,0.9552718139344,1.0061864268075,1.02472890072046,1.03938143344481,1.05679181951143,1.08889893254245,1.10989620019861,1.14244027199231,1.16415237590752,1.20689911331014,1.22109730074261,1.26239682379278,1.27709556511207,1.30863236599668
"3",0.981190864808151,1.02152714144411,1.02787510909408,1.07537296429546,1.08992036935337,1.12825759199738,1.15143227555266,1.17332884862883,1.21132815177698,1.25231803816455,1.27378923242164,1.30851301733699,1.34795656539465,1.37461773453565,1.40521408848183
"4",1.02423615007706,1.03141513060103,1.08317942794333,1.11155137340118,1.14051309417501,1.18192512616128,1.2146412605048,1.25403869169862,1.28911604308206,1.32212820777041,1.36115673948784,1.38527548496234,1.43299898668545,1.46388134500238,1.50500420862182
"5",1.04005490312803,1.08402547891779,1.1198514580151,1.15451060881342,1.19442582545206,1.24187230037356,1.27519875201799,1.30828176709694,1.34858430489914,1.38390833774617,1.43029930524382,1.47444014724799,1.52971782387348,1.56425438153995,1.57697717973499
"6",1.08229590441461,1.12116540528416,1.16723064822286,1.2115315602579,1.24136554777169,1.28929062566352,1.33448082706777,1.37507488528545,1.42494698627574,1.47890950773429,1.52567071484794,1.56473724478376,1.62665841780018,1.66582229324229,1.70901102310319
"7",1.13043826122047,1.16565297117284,1.2046651155712,1.26101772216359,1.29389979663554,1.35241580932885,1.39617334291336,1.44008789695456,1.49257643546057,1.54545176625992,1.59716497830854,1.64765300190713,1.68797170231092,1.74470558787294,1.79495754512395
"8",1.15146142919632,1.20149166957311,1.25524552890023,1.29703435369632,1.35350305857619,1.4110592142971,1.45705373297206,1.50763007749416,1.56791086251908,1.61250564416491,1.67731332324576,1.7186448217872,1.76426214305551,1.82558144360363,1.8778289305219
"9",1.18953935697836,1.24616102317714,1.30286997997667,1.34835765120089,1.40330407583255,1.45618066281025,1.52437206690614,1.58103553123979,1.61416759522261,1.6969005224897,1.73576863212808,1.81085126624849,1.86212931871975,1.9461634793679,2.00935172691666
